description,category_a,category_a_target
"BPM系統左側選單變成英文介面, 請問如何變更回中文?",BPM平台系統,0
"北棟7F NB4 user(#15652)反應網路無法使用,IP是Guest網段,經查AD上user&電腦的成員隸屬設定原為Staff,已修正回NB4.1X,但仍無法通過驗證,煩請協助處理.",網管,7
分機:15652,網管,7
網路不通. 12514.,網管,7
剛從大陸出差回來，有線網路連不上，無線可以；有事急著使用 有線網路，請盡快處理，謝謝,網管,7
user反應南棟六樓網路不穩，請幫忙處理，謝謝！,網管,7
不斷出現驗證畫面,網管,7
使用四樓會議室 413 無線網路訊息較弱 網路使用不便 #12812,網管,7
網路孔無作用(PJ10B202),網管,7
"網路不通,桌機螢幕空白",網管,7
無法登入內部網域,網管,7
"新工作機無法登入廣達網域, 請協助處理",網管,7
"要輸入工號,不能連網",網管,7
18938  對外網路不通,網管,7
一直跳出安全憑證,網管,7
"位置在北棟4樓BU10會議室 , 網孔位置 : PG06 , A126  此往恐有申請過因測試需要而接了一台AP , 昨天更換了新的AP , 導致現在無法上網測試 .",網管,7
無線網路連線，顯示限制存取,網管,7
有線網路驗證失敗,網管,7
手機：0911883285   (新進員工，目前暫無分機)  想登入E-learning上課，卻會一直彈出驗證視窗!!,網管,7
網孔233無法連線上網,網管,7
網路無法驗證， 213040,網管,7
工作需求，因時常不在公司內辦公，為提升收發信件速度。,網管,7
使用本機Outlook,網管,7
"難用又常當機 ,  浪費資源多此一舉!!",網管,7
使用本機outlook(QCO權限移除),網管,7
退出雲端(sandy),網管,7
移除,網管,7
想使用Local outlook收信,網管,7
使用本機outlook  QCO權限移除,網管,7
"希望在本機使用Outlook, 而非QCO. 謝謝幫忙設定    Patric Chen (MVPN = 17705)",網管,7
電腦無法登入~出現找不到開機磁碟訊息~無法作業~請協助處理,網管,7
"Outlook 無法登入,  請幫忙排除一下, 感恩",網管,7
雲端開outlook，很久才進入outlook，有時沒有反應，如果可以進入收件匣，反應很慢，沒有回應。,網管,7
電腦出現空白畫面無法使用,網管,7
過期,網管,7
在QCO執行outlook很慢，且開不起來,網管,7
outlook非常慢  分機: 16751,網管,7
無法收Mail #16751,網管,7
使用i phone無法登入公司網站 #11888,網管,7
AP92030503,網管,7
密碼進不去  分機: 15495,網管,7
"申請加入網域, 資訊申請單主管無法簽呈",網管,7
電腦名稱AN980100581要移除,網管,7
無法開機,網管,7
MVPN 15195,網管,7
網路不通 連絡分機13040,網管,7
#13040  無法連線，C151,網管,7
網路與桌機無法連線 #19971,網管,7
"#G290, 網路孔不通",網管,7
網路不通  網路孔號碼D290,網管,7
經管組網路都不通,網管,7
無線網路無法連接  TEL:12066,網管,7
過年前有設定加網域 無線網路可正常連線 但實體有線網路不通,網管,7
無線網路連接後幾分鐘，會斷線並顯示限制存取!,網管,7
"分機:12349  因自行移除LAN, 又安裝回去，造成網路不通，請協助處理。",網管,7
分機：12349,網管,7
重開機後無法連線.,網管,7
網路不通,網管,7
密碼到期，無法登入,網管,7
有台電腦要綁定網路孔，請協助設定,網管,7
"連有線網路時出現驗證錯誤訊息，網路孔編號為PE02-A170, PM20-A284,PE09-A177,P111-A179,A153",網管,7
N503會議室，牆壁上網孔不通，請幫忙修復，謝謝  PB09-B009  PB10-B010  PB12-B012  PB13-B013  PB14-B014,網管,7
網孔A270  之前有申請對外網路  今天突然無法連線  用電腦查詢，配到的IP是192.168.1.5，  連線到192.168.1.1 出現 DSL-6641K 的設備  請幫忙處理一下，謝謝,網管,7
"1. 當我的NB進入待命模式後，要重新登入時，如果有接網路線，會出現""伺服器上的安全性資料庫沒有此工作戰信任關係的電腦帳戶""      必須先拔掉網路線，登入後，再連接網路線。  2. 網路會出現 quanta.corp 2 (未經授權的)  3. 電腦名稱 AN9901111408，跟資產編號不符合.... 會是這個原因造成的嗎?",網管,7
北棟五樓網孔不通  PT22  B454,網管,7
內部SERVER原本可以連到外部網路，目前SERVER無法連外網路請協助查尋謝謝。,網管,7
Server IP 是 192 開頭，非 10 開頭，user 想確定網路是否有開通  #13161,網管,7
"Akamai Window pop up when I log in , please help to check what is this window for?",網管,7
"申請ADSL,(381)13364     上週五撥打#19999提出申請ADSL的需求，   但剛剛檢查BPM系統則還沒有申請的表單，   想請妳幫忙再次確認，   而我們需要用到ADSL專線，   主要是建立Server存放BIOS Source Code，   提供我們能直接與其他BU以及外部廠商共同使用的環境",網管,7
無法作windows update,網管,7
筆電重灌後會有打不開連接無線網路的介面 分機:17936,網管,7
"無法登入QCO, 一直idle在同一個畫面",網管,7
無法連到 myQuanta 首頁 (#12308),網管,7
Proxy設定無法取消，無法使用公司以外的網路。,網管,7
無法電腦遠端桌面連線到另外一台user  ext. 12115,網管,7
QSMC無法連線到QCI的SERVER 不知道是不是使用區網的原因  #12539,網管,7
#12422  同事(QRDC)使用檔案分享，這邊沒法找到該資料(在對面廠)，該如何設定,網管,7
user 想要採買10G RJ45 cable.  想請問是否能提供此線，或是採買時幫他們買這個線  EXT:13457,網管,7
安裝軟體時被要求登入Admin權限，疑似使用者權限不足。  連絡電話: 212778,網管,7
人在大陸出差電腦壞掉已自行重灌，但需請MIS幫忙加網域  分機385-21283,網管,7
申請瀏覽FACEBOOK權限，分機16406,網管,7
忘記系統登入密碼 #13059,網管,7
adsl 不通  port:TF17C113,網管,7
使用mac os x yosemite後，不管使用Outlook或者內建的郵件收發都有些問題，寄不出去或者收不下來,網管,7
QCO03SVE15 office版本為2013導致MAIL找不到舊的信件，登入其它台不會有這問題，請協助處理謝謝。,網管,7
分機17519， outlook顯示離線，無法收發MAIL,網管,7
新設的mail box收不到信,網管,7
有次不正常關閉後在開啟時都停在確認資料的地方無法進入,網管,7
分機15594，Outlook 群組設定有問題,網管,7
"Outlook資料匣裡交談記錄有2個,一個大小顯示為0,  另一個不知從那裡來佔掉很大的空間",網管,7
需要認證的信件點開會沒有回應，煩請幫忙處理 #16919,網管,7
"在雲端使用outlook 時, 無法通過驗證開啟公司發布的公告信",網管,7
無法開啟薪資單,網管,7
無法於QCO上開啟Outlook，顯示olmapi32.dll錯誤  分機：15182,網管,7
分機666694,網管,7
手機可以收信，但無法寄出。手機為Android系統。,網管,7
Outlook打不開,網管,7
本機無法收發信件，不斷出現帳密輸入視窗，分機16647,網管,7
想把雲端的outlook移回本機使用,網管,7
MIS/ Brenda help me to setup my Outlook the day before yesterday. But I can see below message again and again. Why?    08:58:19 同步器版本 14.0.7108  08:58:19 正在同步處理信箱 ''Alan Su (蘇春元)''  08:58:19 同步處理資料夾 ''刪除的郵件'' 中的本機變更  08:58:19 上傳至伺服器 ''mail.quanta.corp''  08:58:20 同步處理部分刪除失敗。  08:58:20    [80040115-514-0-130]  08:58:20    網路發生問題，因此無法連線至 Microsoft Exchange。  08:58:20    Microsoft Exchange 資訊儲存庫  08:58:20    若要取得這次失敗的更多資訊，請按下列 URL:  08:58:20    http://www.microsoft.com/support/prodredirect/outlook2000_us.asp?err=80040115-514-0-130  08:58:20     20 已刪除線上資料夾的項目  08:58:20 完成,網管,7
"OUTLOOK, 無法顯示投票功能, 煩請協助。謝謝。",網管,7
213079,網管,7
信件都不見了,網管,7
無法連結FTP  分機: 12661,網管,7
工號：98101209  問題：網路不通,網管,7
工號：96081308  問題：網路不通,網管,7
工號：92050503  問題：網路不通,網管,7
工號：89080129  問題：區域網路不通,網管,7
"因密碼到期，更換密碼後不能連上網，會出現""連線到QRDCNDHCP.quanta.corp""的視窗，要求輸入密碼，卻還是不能連上網路。",網管,7
無法連上公司的無線網路 會顯示Windows無法登入QRI或是顯示認證碼過期,網管,7
無法上網 分機13195,網管,7
"工作到一半,突然電話reset 網路斷掉,電話就再也無法使用(無供電),拔網路線也沒用,  座位孔號P112 A180",網管,7
"突然網路斷掉,無法在連線,電話也沒電,座位孔位P112 A180  最近幾天第二次發生此問題",網管,7
"人資部門有兩台電腦的無線網路:Guest 網域, 網路斷線",網管,7
對外網路不通，分機12259,網管,7
出差QSMC網路不通，麻煩請連絡15173,網管,7
分機:12311,網管,7
密碼過期,網管,7
電腦無法開機  EXT:11816,網管,7
對內可以連線，對外無法連線，#16232,網管,7
使用者報修登入日立公司網站必須輸入密碼,網管,7
"無法登入公司網域,在變更密碼後",網管,7
重灌，要加入網域，分機12310,網管,7
無法連上網路，請聯絡13118,網管,7
使用者無法連上 Internet,網管,7
更改密碼後無法以新密碼登入 #15593,網管,7
移除 AN980100581,網管,7
密碼遺忘,網管,7
今天在其他電腦更改密碼，但本機使用新舊密碼皆無法登入系統 #13187,網管,7
由於舊電腦Q89110232 巳不堪使用，請幫忙移除此帳號，謝謝,網管,7
電腦當機無法登入操作,網管,7
使用IE連結公司內部公告無法顯示內容,網管,7
outlook掛掉,網管,7
早上還可以用帳密登入window，但下午時不斷輸入帳密仍無法登入window，謝謝,網管,7
QCO00 outlook故障  分機: 13949,網管,7
連線到雲端作業系統 桌面是空白的 無法作業,網管,7
"目前在大陸出差而電腦密碼過期,所以無法使用電腦內許多程式  大陸聯絡手機:13681608544",網管,7
無法正常登入作業系統。,網管,7
電腦名稱: AN980100141,網管,7
會議室網孔不通    這個port會通，但無法認證成功  PB10  B010    這四個port都不會通  PB09  B009    PB12  B012    PB13  B013    PB14  B014,網管,7
1. 有線網孔可以正常使用  2. 無線網路無法使用  3. 無線網路driver 反覆安裝移除，還是無法使用,網管,7
分機12957 北棟..孔號:PT09 A441,網管,7
PU10B466    #12957,網管,7
網路不通，網孔PD04B052,網管,7
有線網路不通 #13650,網管,7
網路不通請協助處理   網孔位置:PL23/A263  Ext:12853,網管,7
網路不通  孔號TL23A263  (12853),網管,7
"PL23,A263  #212853",網管,7
編號B353網孔無訊號。,網管,7
您好，我網路聯外網功能昨天都還正常，今天都會顯示  Web Page Blocked  Access to the web page you were trying to visit has been blocked in accordance with company policy. Please contact your system administrator if you believe this is in error.    User: quanta\99100412     URL: tw.yahoo.com/     Category: not-resolved,網管,7
無法連接公司內部網路,網管,7
pd12  d060  請取消此網孔server使用之固定ip改為一般員工電腦使用ip  #213865,網管,7
15805,網管,7
北棟5樓無線網路時常斷線,網管,7
網路問題,網管,7
無線網路找不到Staff,網管,7
port shutdown A101 北棟七樓 #12538,網管,7
user反應網路不通   #12538,網管,7
網路不通  網孔編號:05A101  TEL:12538,網管,7
外面廠商無法加入Lync群組請協助處理謝謝.  EXT:12194,網管,7
無法張貼表格於skype視窗內，貼上後會變成txt格式，請協助解決，謝謝,網管,7
lync使用上出現異常，請協助處理,網管,7
本周新進人員詢問Lync何時開通可以使用?    Note: 請使用Email與該同仁聯繫，其分機號碼尚未ready,網管,7
詢問如何在iphone上安裝使用Lync。,網管,7
對方聽不到聲音,網管,7
分機12259，VNC無法連,網管,7
電腦無法使用,網管,7
#17036  無法收到國外客戶信件,網管,7
"你好:    有同事寄信給我, 傳送失敗, 麻煩幫我查一下      Microsoft Outlook  動作  至:   Chien-Kuo Chen (陳建國)   2013年11月4日 上午 11:36  傳遞至下列收件者或群組失敗:  Chien-Kuo Chen (陳建國) https://mail.quantatw.com/owa/redir.aspx?C=MCBXeqWLhUuh83rhDfLlLEN3pS2hrNAIsT-oCEykpPgw3FUGqkU0ptuhbqzuS2-f_16CTR9nDmc.&URL=mailto:IMCEAEX-_O%253DQUANTA_OU%253DEXCHANGE%252B20ADMINISTRATIVE%252B20GROUP%252B20%252B28FYDIBOHF23SPDLT%252B29_CN%253DRECIPIENTS_CN%253DUser78ef18be@quantatw.com  找不到您輸入的電子郵件地址。請檢查收件者的電子郵件地址，然後嘗試重新傳送郵件。如果問題持續發生，請連絡支援人員。",網管,7
廠商反應寄給上海的信件都遭到退信，請協助處理,網管,7
最近常常會漏信。,網管,7
廠商寄的郵件被擋，沒收到；已檢查過垃圾郵件。,網管,7
#11518  收不到廠商寄來的郵件  廠商EMAIL: jchang@at4wirelesstw.com,網管,7
沒收到客戶發出的Mail #17746,網管,7
分機: 13636  詢問一下公司寄出最大夾帶檔案能多大?,網管,7
客戶寄出Mail後半小時才收到 #15650,網管,7
"使用者反應無法接受客戶郵件,請協處(ext. 15043)",網管,7
沒有收到郵件（其他同仁有收到同一寄件者的信件）  分機 18829,網管,7
收不到花旗寄得郵件。,網管,7
user無法收到向microsoft申請的確認通知信請協助確認謝謝。,網管,7
寄信給外部gamil信箱對方無法收到,網管,7
一直收到寄信失敗的退信通知，但今天並沒有寄信的動作，煩請幫忙查看 #15925,網管,7
"All WW site (QCG, QMF ...) can not send mail to QCI. Between QMF and QCG is ok.",網管,7
"Outlook只能發mail,無法收到任何mail.",網管,7
要寄給hp的信都被擋下送不出去,網管,7
#16750  Outlook僅收到今天、昨天與上周的信件，之前的信件全不見了,網管,7
不會設定網路印表機,網管,7
無法列印,網管,7
印表機設定問題 #12406,網管,7
印表機顯示離線  #16057,網管,7
公務車派車單總是會跳成兩頁，其他同事列印都是一頁。因此每次列印都會多浪費一張紙。目前找不到調整紙張的設定選項。,網管,7
