description,category_a,category_a_target
"研發大樓網路不通,網孔:PC-01049, PC-02050,PC-03051,PB-24048",網管,8
port shut down,網管,8
無線網路抓不到，請協助，謝謝.,網管,8
無法上外部網路。,網管,8
無法上網 #12966,網管,8
電腦斷電 重開後 無法連線file server ex:qrdcfs01 網頁無法連外 outlook無法收發信,網管,8
無法通過認証,網管,8
無法安裝Win7 X86  分機: 17562,網管,8
"在安裝OS時出現""啟動網路功能時，發生錯誤，找不到網路卡趨動程式...""，請協助處理，謝謝。",網管,8
Pro/E有借Licence的問題,網管,8
java 無法安裝導致AGILE 無法註冊  目前出差中電話:15921495660,網管,8
"公司是否有提供PDF Creator ,  於雲端下載都會被block掉",網管,8
"EXCEL FILE想轉成PDF, 操作出現問題",網管,8
OFFICE 2003無法升級,網管,8
Excel使用時會出現保護無法使用,網管,8
"安裝 管理資訊中心公告: Adobe Acrobat reader漏洞通知裡面的連結,adobe 都無法開啟,也找不到安裝檔unstall",網管,8
雲端使用到一半突然消失，桌面無任何畫面。分機：16332,網管,8
15453,網管,8
已請Brenda處裡,網管,8
QCO無法登入,網管,8
"#15797, 登入雲端後無法操作",網管,8
登入時顯示系統忙碌中無法登入。  分機:17868,網管,8
無法盒入,網管,8
今天突然無法登入,網管,8
雲端無法連上,網管,8
無法遠端連線 (qco04.quantatw.com)#17435,網管,8
"雲端無法連線問題, 請盡快幫忙解決, 謝謝 # 13759",網管,8
分機：16982。QCO當掉了,網管,8
"無線網路 近日非常不穩定. 常突然斷線 造成會議中斷, 公司課程撥放緩慢. 很多同仁 都遇到同樣問題, 並非單一個案. 請幫忙處理.",網管,8
無線網路連線不穩定狀況未改善. (之前申報過 單號1700003155),網管,8
無法登入網域 (Q95102302-1),網管,8
"無法連外部網路,謝謝.",網管,8
抓到guest IP,網管,8
can''t access network,網管,8
11/29晚上於北棟二樓PDC辦公室，和Intel con-call，使用skype web(商務用)，無法通話，幾乎無法連線。  1. 公司是否開始阻擋Skype?  2. 如果是，要如何申請權限？  3. 如果不是，是否能幫忙確認無線網路是否訊號正常？,網管,8
最近一週無線網路訊號時常斷線,網管,8
"after update and restarting the computer, cannot access to the working network.",網管,8
"有線網路不通, (有驚嘆符號) 網路孔: PE04/B076 分機: 19973",網管,8
"已登入網域,但網路無法work. 分機11556",網管,8
手機無法抓取staff網路。分機：11556,網管,8
"密碼過期, 分機:382-661200",網管,8
桌機的區域網路不通#17592,網管,8
網路不通 #11781,網管,8
南棟2樓D239 IPT無畫面 請協助處理 可聯絡0920613619,網管,8
wireless can''t work,網管,8
"使用者有線網路可使用,但無線網路無法使用",網管,8
網路芳鄰有問題,網管,8
電腦還原後，防毒軟體無法更新 無法掃描,網管,8
防毒軟體無法更新,網管,8
"每2~3小時 出現訊息""更新防毒保護""",網管,8
每個禮拜一也不會掃描,網管,8
昨天開始發生，WIN 7 防毒軟體關閉訊息  EXT:13376,網管,8
開始防毒軟體出現錯誤訊息 #13376,網管,8
使用者反應防毒軟體異常，請協助處理,網管,8
防毒軟體無法自動啟動，也無法手動啟動    分機：17852,網管,8
#18768  電腦無法正常執行防毒軟體更新,網管,8
本基無法開啟 pdf檔案,網管,8
byte fence,網管,8
"伺服器officescan無法執行  server name & ip: nb3-me2;10.241.86.4  OS:win2000 server  VNC PASSWORD:1234  出現""無法找到程序輸入點AttachConsole(在動態連結程式庫KERNEL32.DLL)""之類訊息",網管,8
"防毒軟體""""每天""""中午都要掃毒一次(預設不是每星期一嗎?????)  而且不能選擇延遲掃瞄, 常常工作到一半就因掃瞄 系統被拖慢, 另外因為電腦已經很老舊, 所以每次掃完毒都會造成系統hang住. 每每都要重開機才行... 嚴重影響工作 造成困擾. 這已經遲持續至少半年以上的時間了.  請盡快幫忙處理. 謝謝.",網管,8
Build BIOS時間在五月後突然變很久 原來15分鐘現在需要90分鐘以上 請問有無可能防毒機制在這時間點有更動影響 因為我自己試了其他系統與Tool設定都無效 而且其他同事也有類似現象  ps.目前出差中請用email聯繫,網管,8
防毒軟體將研發中的程式誤判為病毒 需要設定協助將相關目錄及檔案設定為例外,網管,8
outlook搜尋功能失敗，會一直處於執行中，但收發仍可正常使用。分機：17403,網管,8
跳出錯誤訊息 已好幾次,網管,8
無法收到QSMC的郵件,網管,8
無法登入outlook,網管,8
信件無法發送  分機:15023,網管,8
"user表示無法寄給某廠商 hhartmann@fitbit.com , 對方也無法寄給我們",網管,8
We did not get some of Amazon''s and QCT mails,網管,8
#15574 Outlook從今天早上九點後就沒有信件進來!!,網管,8
分機15574  outlook資料檔不能關閉,網管,8
"Outlook 與 OCS 反應過慢, 會轉轉轉, 已試過重新開機多次, 仍同樣狀況, 網路使用 LAN ,  再請協助查看原因, 謝謝",網管,8
早上9:30之前的mail都沒收到。,網管,8
郵件無法自動收件,網管,8
QCO上的OUTLOOK無法開啟，且無法收發信,網管,8
這幾天突然點不開原來本機上的PST檔案,網管,8
outlook 信件無法寄出.,網管,8
分機: 12992,網管,8
使用者反應無法開啟認證信，請協助處理,網管,8
無法收外部寄過來的信,網管,8
薪資單及每日新聞都無法開啟，分機13672,網管,8
Q10012014,網管,8
在雲端上Elearing課當機後無法操作  重新登入雲端仍舊無法執行    #12702,網管,8
outlook開啟不起來,網管,8
異常,網管,8
"QCO無法登出, 執行outlook後沒有反應",網管,8
"配合公司推行一人一機電腦使用政策,remove Q91041502 .",網管,8
"電腦每次登入都會提示,無法認證信息中心資訊,常常要登很多次或是重開機",網管,8
信件遺失(3/16~3/20),網管,8
系統時間變為2009年,網管,8
I can''t add other PST files~,網管,8
"只有歡迎畫面其他畫面都是漆黑,MVPN:16982",網管,8
Outlook常常顯示信箱已滿，但檢查確認並未超過50MB限制。  #13672,網管,8
已修改密碼，但無法登入,網管,8
使用VMWARE，並且把網路條成bridge後，本身的網路就不通了。 #18740,網管,8
"網路不通,分機:218740",網管,8
網路孔不通，網孔編號：PK08 C224,網管,8
network issue,網管,8
連不上網路,網管,8
"c109,南棟3樓 分機12263",網管,8
網路不通.  #381-17072,網管,8
#15095  在MIS加入網域後帶回部門使用無法連線,網管,8
一直在認証,網管,8
網路孔不通,網管,8
"使用者反映網路孔不通,(網孔編號B365) Ext.12139",網管,8
"可以連外, 但公司內部網路無法連線",網管,8
訪客無線網路沒辦法連上，請協助，謝謝!!,網管,8
Lync can''t see customer share desktop.,網管,8
"加入線上會議時無法看到分享方的共用螢幕資訊，並顯示字樣 (發生網路問題,共用無法連線，請稍後再試)  請幫忙確認及解決是否為Lync本身問題或是網路問題",網管,8
"Lync OCS, QCI與QSMC大陸同事彼此間無法聯繫   381-16976",網管,8
"柯先生您好:  Play商店中有Lync 2010 APP程式可以下載,請問我們系統是否有支援手機登入Lync系統?  thanks  D.Y",網管,8
"17868,,,手機安裝LYNC",網管,8
無法登入win7  人在上海出差 614268,網管,8
user反應要無法從本機的mail檔搬至雲端上 # 16402,網管,8
工號：10201008  分機:   16402  問題：沒有使用雲端，但是從中午開始，本地端ｏｕｔｌｏｏｋ無法使用,網管,8
連絡電話 #38518906,網管,8
OUTLOOK無法收信,網管,8
#,網管,8
進BIOS設定為網路開機後，無法復原,網管,8
AN990100534,網管,8
無法登入,網管,8
雲端執行outlook非常慢。分機：17962,網管,8
當機，出現藍底白字,網管,8
問題:系統帳號密碼過期，無法登入網域  聯絡方式:OCS...出差大陸中 只有短號,網管,8
outlook收不到信  分機: 15246,網管,8
忘記登入密碼,網管,8
P44網孔又不通,網管,8
P44網孔又不通,網管,8
P07網孔老是不通,網管,8
"P07網孔不通,已發生數次,幾個月就來一次",網管,8
NB1  P07的網路孔不通.,網管,8
P44網孔不通  分機:11835,網管,8
p44網孔不通,網管,8
網路孔不通(南棟2F-p44),網管,8
p44網孔不通,網管,8
P07網孔 又 又 又 不通了...,網管,8
User 網孔昨天下班後開始無法連線.,網管,8
P07 網孔又不通,網管,8
有線網路不通，officeScan斷線，mail連不上，連絡分機11835,網管,8
P07網孔又不通了,網管,8
Port：C284,網管,8
"在公司之外無法連回雲端, 顯示"" 遠端桌面找不到電腦""QCO05.quantatw.com"". 這可能表示""QCO05.quantatw.com""不屬於指定的網路. 請檢查您嘗試連線的電腦名稱與網域. """,網管,8
分機: 12528,網管,8
分機: 12528  QCO當機 不會動,網管,8
換新電腦 故QCO以及網路架構需要重新安裝,網管,8
#17962,網管,8
早上開始無法登入，一直顯示伺服器忙碌中。  分機:17962,網管,8
QCO09 一直停在登入畫面中  分機: 17678,網管,8
會議室A 的雲端顯示畫面為全黑  不知道問題是什麼  #17130,網管,8
無法登入,網管,8
登入只看到藍色畫面,網管,8
無法登入雲端桌面,網管,8
登入QCO後，找不到任何資料。,網管,8
桌面通通不見,網管,8
無法連上QCO  QCO00  QCO06  分機:17352,網管,8
收到信件後，信件內容無法開啟。,網管,8
"郵件可以接收,但是無法寄出。",網管,8
"使用者目前出差中但無法收信, 請協助處理.  請用OCS聯絡!",網管,8
廠商寄信給廣達時會被退件,網管,8
收發異常,網管,8
outlook信件中的連結點，點擊後連不上。,網管,8
"使用者在四川出差, 目前 outlook無法登入, 顯示密碼過期, 請協助處理. TEL: 15760199727",網管,8
outlook同步問題，會掉郵件，部分郵件沒收到。,網管,8
*.pst檔中找到錯誤，無法啟動outlook。,網管,8
無法在上海OUTLOOK 找到名字,網管,8
外派回台在家無法開啟Outlook，驗證失敗。#38862,網管,8
"user 反應outlook信件打不開, #13459",網管,8
新工作機outlook無法識別啟動密碼,網管,8
Outlook無法開啟,網管,8
需要退出mail group,網管,8
想將雲端的mail收到local,網管,8
夾帶附檔寄不出去(512MB),網管,8
分機：13730。QCO的Outlook無法開啟,網管,8
沒有開啟訊息權限，發生意外錯誤,網管,8
密碼過期無法登入電腦 ＃17745,網管,8
C448 南棟4樓,網管,8
有線無線不通，分機12537,網管,8
"無線網路找不到Staff, 無法連線無線網路",網管,8
網路需要驗證，區域網路設定初步確認ok，網孔：P115-C183,網管,8
網路不通,網管,8
#15522(請用撥打手機方式聯絡)   網路不通導致電話無法使用，網孔：PD02-C050,網管,8
人在蘇州無法上網，聯絡電話:13771688647,網管,8
"網路孔不通,編號:PK11-A227",網管,8
網路與分機皆無法使用 #16725,網管,8
"孔號：PQ15,B375。#16725",網管,8
cannot use network   #16725  網孔號碼：PQ15  B375,網管,8
PQ15:B375  #16725,網管,8
北棟2樓 user 反應網孔shutdown (B375) 請協助處理  # 216725,網管,8
B375 北棟2F 網路不通,網管,8
使用者反應所使用網路孔 : B207 不通，請協助處理，謝謝! Ext.16725,網管,8
"無線可連, 有線網路不通",網管,8
電腦無法登入,網管,8
無法打開,網管,8
使用者反應 QCO Outlook 無法收法。Ext. 17040,網管,8
#12691  電腦開機後一直停留在載入畫面，無法進入作業系統,網管,8
#17002,網管,8
#18931,網管,8
密碼過期,網管,8
"請產假後回來,密碼過期,使用mail.quantatw.com更換密碼也失敗",網管,8
登入後一直停在歡迎畫面,網管,8
寄出的信件都沒有歸入寄件備份，需要確認是否信件確實有寄出去，以及寄件備份是否有問題。,網管,8
AN990105813,網管,8
Q91090204 Windows 7 企業版6.1 (7601),網管,8
密碼更改後無法登入,網管,8
密碼遺忘,網管,8
更改密碼時有按照特殊字元輸入但還是無法成功修改密碼,網管,8
Outlook沒有回應，QCO03  分機: 11049,網管,8
#11049  無法正常開啟 Outlook,網管,8
Outlook打不開,網管,8
Adobe reader error message.  Cannot find the below link.  \\q10005523\everyone\Tools\Adobe Reader X\,網管,8
"在QCO中安裝PDM-Agile成功後 , login/out 會消失路徑.",網管,8
pDF軟體問題詢問。15797,網管,8
Pro/Engineer軟體異常無法解決，想要透過重新安裝作業系統檢查是否可以修正。,網管,8
ProE 5 出現未授權的警告  #12546,網管,8
電腦被綁架軟體綁架,網管,8
"電腦重開機後，所有軟體消失，必須重新安裝office,skype,ie...",網管,8
自行從網路灌win7，到download的步驟之後，系統就沒有反映，分機16806,網管,8
How to upgrade IE 11,網管,8
12992  新版MEETING PLACE部會用,網管,8
"NB開機後會出現以下訊息:newnext.me . 經上網查詢發現是中毒, 請協助處理. 謝謝.",網管,8
電腦中毒，重灌系統，申請重新設定電腦。,網管,8
"電腦中毒,需重灌.",網管,8
"申請對外的ADSL網路斷線,需要協助處理.   #16935",網管,8
分機16935  網路不通,網管,8
網路不通,網管,8
1. 網路不通  2. 無線網路訊號很弱,網管,8
6F 會議室 (紅門上方) 無Staff網路,網管,8
無線網路不通. North 3F B區. 12408.,網管,8
會議室網路孔不通12408,網管,8
網路孔號：PD16 B064，電話可通，但是電腦網路不通，出現驚嘆號，有限的或沒有連線能力。#19927,網管,8
網路無法連線,網管,8
使用者網路憑證不小心誤刪除，導致無法登入公司網域，請協助處理,網管,8
"無法聯線公司網路, 但透過手機VPN 可以, MAIL 也無法發出.",網管,8
網路不通,網管,8
有線網路不通PN02/C293  分機: 13371,網管,8
