description,category_a,category_b,category_c,category_d,category,description_clean,category_target
我們部門於QDSM系統設定了三位Admin，日前發現三位Admin的mail setting部門別顯示的內容都不盡相同。  Sophie(10105023)設定了GR401~GR404共四個單位，但新增設備時，notice mail只發給GR402的成員。  Isabel(94062701)查詢mail setting只有GR402，而Cynthia(97040116)則查無資料。  不確定是否為系統異常或是針對不同管理者允許有不同設定(但這部份不確定確切功能為何)，請MIS協助處理.,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,部門於QDSM系統設定了三位Admin 日前發現三位Admin的mail setting部門別顯示的內容都不盡相同   Sope  設定了GR401 GR404共四個單位 但新增設備時 notice mail只發給GR402的成員   Isabel  mail settingGR402 而Cynta  則查無資料   不確定是否為系統異常針對管理者允許有設定 但這部份不確定確切功能,1
"點選excel import連結，系統回復應用程式中發生伺服器錯誤 行 67: string FileName = """"; 行 68: 行 69: localFiles = Directory.GetFiles(iLogFolder); 行 70: int filecount = 0; 行 71: foreach (string file in localFiles)",R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,點選excel import連結 系統回復應用程式中發生伺服器錯誤 行 67  string FileName       行 68  行 69  localFiles   Directory.GetFiles iLogFolder   行 70  int filecount   行 71  foreach  string file in localFiles,1
"連結QDSM頁面，網頁一直顯示""正在等候…""，無法正常開啟",R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,連結QDSM頁面 網頁顯示 等候…  無法正常開啟,1
QDSM目前是否可以開放給重慶端使用? 若要使用，是否需要MIS另外設定?    目前在Authority Maintenance頁面無法將重慶member設為Admin,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,QDSM目前是否可以開放給端使用  若要使用 是否需要MIS設定     目前在Authority Maintenance頁面無法將member設為Admin,1
"11768 因為操作失誤導致連續申請相同的兩張出差單,第二份要刪單無法刪除",BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,操作失誤導致連續申請相同的兩張出差單 第二份要刪單無法刪除,2
出差申請單按送出會跳出''operation''的alert message   分機 :17955,BPM平台系統,人資類相關服務,出差申請單,系統無法登入,人資資訊系統,出差申請單按送出會跳出''operation''的alert message,2
公出假點完出現錯誤訊息,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,公出假點完出現錯誤訊息,2
APP1300131391與APP1300129809單號異常  分機: 12272,BPM平台系統,人資類相關服務,請假申請單,關卡流程詢問,人資資訊系統,APP與APP單號異常,2
150326當天有來上班.. 不知為何卻有請假紀錄.. 請幫忙檢查.. 謝謝..,BPM平台系統,人資類相關服務,請假申請單,相關操作詢問,人資資訊系統,6當天有來上班.. 不知卻有請假紀錄.. 請幫忙檢查.. .,2
查詢請假紀錄後需下載excel，但是點選無反應,BPM平台系統,人資類相關服務,請假申請單,相關操作詢問,人資資訊系統,請假紀錄後需下載excel 點選無反應,2
PLM系統已建立專案資料，但在請假系統上找不到該專案資訊。,BPM平台系統,人資類相關服務,請假申請單,相關操作詢問,人資資訊系統,PLM系統已建立專案資料 但在請假系統上找不到該專案資訊,2
"在CAMP App 上的 BPM 簽核 有下列問題, 請協助排除, 以避免在 假日或公司外無法簽核    1 進入後回應 : 應用程式中發生伺服器錯誤  2 選擇表單類型後, 顯示無待簽項目, 但事實上在 電腦上登入 BPM 的確是有待簽 項目",BPM平台系統,人資類相關服務,請假申請單,系統無法登入,人資資訊系統,在CAMP App 上的 BPM 簽核 有下列問題  請協助排除  以避免在 假日或公司外無法簽核   進入後回應   應用程式中發生伺服器錯誤 選擇表單類型後  顯示無待簽項目  但事實上在 電腦上登入 BPM 是有待簽 項目,2
Please help me cancel application form # 1700020456 due to wrong entered information.,BPM平台系統,人資類相關服務,請假申請單,相關操作詢問,人資資訊系統,Please help me cancel application form    due to wrong entered information,2
"欲進行簽核作業, 但系統會顯示無法取得申請單號相關資訊, 請協助處理.",BPM平台系統,人資類相關服務,請假申請單,相關操作詢問,人資資訊系統,欲進行簽核作業  但系統會顯示無法取得申請單號相關資訊,2
ext:18547  請假申請單APP1300175123，日期有錯，需要將此筆單號 cancel,BPM平台系統,人資類相關服務,請假申請單,相關操作詢問,人資資訊系統,請假申請單APP 日期有錯 需要將此筆單號 cancel,2
"用microsoft edge無法取回請假日期, 導致無法申請請假",BPM平台系統,人資類相關服務,請假申請單,相關操作詢問,人資資訊系統,用microsoft edge無法取回請假日期  導致無法申請請假,2
主管無法順利簽核請假單，會出現沒有反應的畫面,BPM平台系統,人資類相關服務,請假申請單,關卡流程詢問,人資資訊系統,無法順利簽核請假單 會出現沒有反應的畫面,2
"編譯器錯誤訊息: CS0103: 名稱 ''Date'' 不存在於目前內容中    原始程式錯誤:         行 1367:        if (dtAntype.Rows[0][""ANSPEC""].ToString().Trim() == ""1"")  行 1368:        {  行 1369:            if (Date < Effbeg || Date > Effend)  行 1370:            {  行 1371:                bolResult = false;",BPM平台系統,人資類相關服務,請假申請單,系統無法登入,人資資訊系統,編譯器錯誤訊息  CS0103  名稱 ''Date'' 不存在於目前內容中    原始程式錯誤          行 1367         if  dtAntype.Rows  ANSPEC  .ToString  .Trim         行 1368            行 1369             if  Date   Effbeg    Date   Effend   行 1                行 1                 bolResult   false,2
"組織變動(一個月前), 簽核主管還是帶出原本的主管, 所有單據都是。",BPM平台系統,採購類相關服務,報廢申請單,關卡流程詢問,BPM平台系統,組織變動 一個月前   簽核帶出原本的  所有單據都是,0
加入主管簽核後，系統發mail提醒需要重新簽核,BPM平台系統,採購類相關服務,報廢申請單,相關操作詢問,BPM平台系統,加入簽核後 系統發mail提醒需要重新簽核,0
已簽核完成但表單未消失#15816,BPM平台系統,採購類相關服務,報廢申請單,關卡流程詢問,BPM平台系統,已簽核完成但表單未消失,0
17588 BPM報廢申請單無法用,BPM平台系統,採購類相關服務,報廢申請單,相關操作詢問,BPM平台系統,BPM報廢申請單無法用,0
2016/3/7 上班與下班顯示時間相同，無法申報加班   查詢刷卡紀錄，查不到下班刷卡時間,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,2016/3/7 上班與下班顯示時間相同 無法申報加班   刷卡紀錄 查不到下班刷卡時間,2
2016/01/25 出勤時間異常導致無法申請加班。  上班與下班顯上相同時間。  查詢刷卡紀錄可看到正常的下班時間。,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,2016/01/25 出勤時間異常導致無法申請加班   上班與下班顯上相間   刷卡紀錄可看到正常的下班時間,2
"1/5 上下班都有刷卡, 但系統只有下班紀錄, 不知系統是否有異常",內部資訊系統,人資資訊系統,出勤相關服務,補登問題,人資資訊系統,1/5 班都有刷卡  但系統下班紀錄  不知系統是否有異常,2
於MyQuanta首頁點選左上角出勤資訊後畫面跳出異常，無法連線至該網頁,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,於MyQuanta首頁點選左上角出勤資訊後畫面跳出異常 無法連線至該網頁,2
"1/3加班無法申報，勾選加班checkbox會出現""系統更新中，目前無法申報加班""",內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,1/3加班無法申報 勾選加班checkbox會出現 系統更新中 目前無法申報加班,2
主管已簽核，但系統上資料未同步，請協助確認，今天出缺勤結算,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,已簽核 但系統上資料未同步  出缺勤結算,2
請假系統，主管已經簽核，但系統顯示簽核中，請協助處理,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,請假系統 已經簽核 但系統顯示簽核中,2
"1請假申請單 700073229, 主管簽核同意後, 系統沒有執行上傳請假結果.",內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,1請假申請單   簽核同意後  系統沒有執行上傳請假,2
"1/24出勤記錄異常~17:00後下班,但系統顯示16:00多下班",內部資訊系統,人資資訊系統,出勤相關服務,補登問題,人資資訊系統,1/24出勤記錄異常 17 00後下班 但系統顯示16 00多下班,2
申報加班主管收不到通知    MIS您好，昨天早上我送出加班申請，到了下午收到助理的mail說主管未簽核。今天早上和主管確認後，發現是系統沒有發通知信造成漏簽。由於我是去年(2018)上半年才轉至現在的部門，或許通知設定有誤？我的主管說先前的加班簽核也都沒收到。    還請幫忙看看為什麼系統漏掉加班簽核通知。感謝！    我的前部門： BU5事業部開發二組系統產品工程處影像處理部影像二課  前主管：Adrian Wu (吳岳勳)    現在部門：BU5事業部開發二組系統產品工程處軟體一部  主管：H. H. Wei (魏宏訓),內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,申報加班收不到通知    MIS 早上我送出加班申請 到了下午收到的mail說未簽核 早上和後 發現是系統沒有發通知信造成漏簽 我是去年 2018 上半年才轉至現在的部門 通知設定有誤 我的說先前的加班簽核也都沒收到     還請幫忙看看系統漏掉加班簽核通知      我的前部門  BU5事業部開發二組系統產品工程處影像部影像二課  前 Adrian Wu  吳岳勳     現在部門 BU5事業部開發二組系統產品工程處軟體一部   H. H. Wei  魏宏訓,2
進入請假與出差系統，工號沒有帶入自己的，重開機也一樣。,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,進入請假與出差系統 沒有帶入的 重開機也,2
"使用者於上週五刷下班時間是17:00之後, 但系統顯示是下午4:00, 請協助處理！",內部資訊系統,人資資訊系統,出勤相關服務,補登問題,人資資訊系統,於上週五刷下班時間是17 00之後  但系統顯示是下午4 00,2
"您好，我想詢問關於加班系統的問題，例如9/21應該是9月份的週期，但在加班系統上，show出的訊息看起來像下個月的，想詢問判斷及顯示的條件或邏輯，關於""月份計算區間的內容""；例如上個月   系統show 20160826-20160925，八月份出勤系統 (myehr)作業即將關閉，請儘速處理2016/7/26 ~2016/8/25止，申報及簽核截止時間為8/29<星期一>下午5:00 ，但顯示的週期卻是下個月的。",內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,我加班系統的問題 9/21應該是9月份的週期 但在加班系統上 show出的訊息像下個月的 判斷及顯示的條件或邏輯  月份計算區間的內容  上個月   系統show八月份出勤系統  myehr 作業關閉 2016/7/26  2016/8/25止 申報及簽核截止時間為8/29  下午5 00  但顯示的週期卻是下個月的,2
"預報加班申請單1800182223  於2018/05/04 07:54:04送件，2018/5/4 08:06:04系統通知主管未簽核,系統自動失效  主管表示未收到通知，欲抽單重送也無法刪除，請協助處理。謝謝。",內部資訊系統,人資資訊系統,出勤相關服務,加班問題,人資資訊系統,預報加班申請單  於2018/05/04 07 54 04送件 2018/5/4 08 06 04系統通知未簽核 系統自動失效  表示未收到通知 欲抽單重送也無法刪除,2
"因上班較晚刷卡, 到下午5:20為止都無法看到上班紀錄",內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,因上班較晚刷卡  到下午5 20為止都無法看到上班紀錄,2
出勤紀錄相關問題詢問!! 謝謝.   #12422,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,人資資訊系統,出勤紀錄相關問題詢問   .,2
員工服務處網頁無法打開。分機：15053,內部資訊系統,總務資訊系統,訪客相關服務,系統無法登入,內部資訊系統,員工服務處網頁無法打開,3
