,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_answer_name,6_y_predict_probability
3550,"網路,不通,先幫",0,Outlook與郵件,3,網路,[0.75917834 0.24082169]
4704,"staff,無線網路",0,Outlook與郵件,3,網路,[0.90020025 0.09979971]
12465,"先前,申請,一個,外部,ip219.87,191.67,供,外部人,連入,抓取,資料,現在",0,Outlook與郵件,3,網路,[0.6493243  0.35067564]
12447,"前幾天,收到,會議,通知,outlook,自動轉,寄給,會議,中,人,看看,問題",0,Outlook與郵件,3,網路,[0.8819505 0.1180495]
8820,"未,帶出,申請者,資產,編號",0,Outlook與郵件,4,資訊系統,[0.9268975  0.07310251]
1372,"更新,sp3,後,作業系統,憑證,驗證,協處",0,Outlook與郵件,2,其他,[0.7528388  0.24716118]
11915,"座位,網路,孔,突然,不通,port,location,tl10,d250",0,Outlook與郵件,3,網路,[0.71217024 0.28782976]
13055,"sap,速度,很慢",0,Outlook與郵件,1,SAP,[0.8738605  0.12613946]
8827,"正常,使用,mybpm,網站,畫面,在轉,正常,開啟",1,SAP,3,網路,[0.28827292 0.7117271 ]
10455,"qco,連線,sit,p,s5a,4,提示,需要,安裝,軟體,驅動程式,無,權限,安裝",1,SAP,2,其他,[0.12605172 0.8739483 ]
10399,"網路,穩定,連不上",0,Outlook與郵件,3,網路,[0.8766144  0.12338559]
13703,"sap,印表機,使用,權限",0,Outlook與郵件,1,SAP,[0.7964659  0.20353414]
8907,"pdm,給予,hr,系統,連結,沒法,安全,設定值,已,封鎖",0,Outlook與郵件,3,網路,[0.65694004 0.34305996]
3960,"zv29,帶出來,單價,零,太慢,是否,使用",0,Outlook與郵件,1,SAP,[0.7333701  0.26662984]
6880,"申請,中華電信,外網,不通",1,SAP,3,網路,[0.4873746 0.5126254]
7006,"每天,中午,防毒,軟體,掃毒,電腦,變,很慢",1,SAP,2,其他,[0.46683475 0.5331652 ]
720,"tcbsi,physical,viewer,lisence,打開",0,Outlook與郵件,4,資訊系統,[0.7187374  0.28126255]
10835,"無線網路,連線,公司,staff,網路,有線網路,連線",0,Outlook與郵件,3,網路,[0.90856665 0.09143337]
8568,"北棟,二樓,c053,跳線",1,SAP,3,網路,[0.2863929  0.71360713]
11842,"安裝,java,版,pdm,跳出,存取,windows,installer,服務",0,Outlook與郵件,4,資訊系統,[0.86348414 0.13651586]
12594,"網路,孔,不通,pd",0,Outlook與郵件,3,網路,[0.78147304 0.21852696]
6843,"c,會議室,面對,白板,第一排,網孔,凹陷,鬆脫",0,Outlook與郵件,3,網路,[0.9692328  0.03076719]
4804,"218login,失敗",0,Outlook與郵件,1,SAP,[0.8481607 0.1518393]
8743,"ie,問題,正常,使用",1,SAP,2,其他,[0.12497293 0.87502706]
1261,"zq9,1zq9ube0tn0,申請,檢測,後,判定,已,不堪,使用,報廢,用來,舊換新,固定資產,減損,上面,卻顯,連結,資產,檢測,紀錄,報銷,檢測,申請號,app37",0,Outlook與郵件,4,資訊系統,[0.7358868 0.2641132]
11124,"簽核,簽核,單號,app62app61",0,Outlook與郵件,4,資訊系統,[0.83309084 0.1669092 ]
5888,"進,sap,時,輸入,帳號密碼,後,視窗,消失",0,Outlook與郵件,1,SAP,[0.9504991  0.04950087]
6743,"網管,中心,專案,需求,一臺,linux,pc10.243,64.73,上網,段,git,server,10.242,118.181,port,number,可否,以下,ethernet,port,滿足,需求,pq03,a411",0,Outlook與郵件,3,網路,[0.7980923  0.20190772]
12301,無線網路,0,Outlook與郵件,3,網路,[0.7199852  0.28001484]
9289,"剛設,好,密碼,忘記",0,Outlook與郵件,2,其他,[0.7846106  0.21538942]
4140,"部門,svn,server,連接到,relay,quanta,corp,導致,發自,動信,目前,ping,到,mail,server,猜測,網路,問題,描述,1,server,ip,10.242,185.23,2,smtp,設定,smtp,hostname,relay,quanta,corp,smtp,name,空白,smtp,password,空白,from,addr,3,網路卡,設定,vim,etc,sysconfig,networkscripts,ifcfgeth0,deviceeth0,hwaddr089ec0,typeethernet,uuida8cbfdf2d8a94a14a162da51,onbootyes,nm,controlledyes,bootprotonone,ipaddr10.242,185.23,dns110.243,17.11,dns210.243,16.11,netmask255.255,255.0,gateway10.242,185.1,4,嘗試,ping,relay,quanta,corp,rootsvn,ping,relay,quanta,corp,ping,relay,quanta,corp,10.243,17.184,5684,bytes,of,data,c,relay,quanta,corp,ping,statistics,43,packets,transmittedreceived,100%,packet,loss,time,ms",0,Outlook與郵件,3,網路,[0.84173787 0.15826216]
1297,"網路,孔,不通",0,Outlook與郵件,3,網路,[0.78147304 0.21852696]
8906,"使用,共同,帳號,sap",0,Outlook與郵件,1,SAP,[0.83211243 0.16788758]
2373,"新進,lyncskype,已,lync,到",0,Outlook與郵件,2,其他,[0.7639221  0.23607789]
9182,"網路,孔接,不通",0,Outlook與郵件,3,網路,[0.80575275 0.19424722]
1019,"1,qci,端,project,leader,點選,project,create,modify,頁面,後,選擇,bz5b,按下,step,stage,data,連結,後,出現,data,error,訊息,2,端,member,點選,status,頁面,出現,data,error,填寫,線上,報告,負責,bz5b,member,出現,現象",0,Outlook與郵件,4,資訊系統,[0.8479205  0.15207946]
8636,"需要,認證,信件,皆,打開",1,SAP,0,Outlook與郵件,[0.18861161 0.81138843]
283,"levellogin,fail",0,Outlook與郵件,1,SAP,[0.71385205 0.28614795]
9198,"vpn,正常,登入,電腦,1",1,SAP,3,網路,[0.22059931 0.7794007 ]
12320,"有線網路,不穩,網路,孔,p012,d358",0,Outlook與郵件,3,網路,[0.68354845 0.31645155]
6505,"spor10,問題,請回,覆",0,Outlook與郵件,1,SAP,[0.739727 0.260273]
13419,"camp,簽核,使用,問題,需要,重新,登入,帳密",1,SAP,4,資訊系統,[0.39147297 0.608527  ]
11725,"sap,帳號,linda",0,Outlook與郵件,1,SAP,[0.8341318 0.1658682]
9705,"網路,時好時壞",0,Outlook與郵件,3,網路,[0.88204277 0.1179572 ]
12599,"表示,電腦,有線,無線,抓不到,ip,昨晚",0,Outlook與郵件,3,網路,[0.94791245 0.05208757]
13323,"wireless,network,keeps,checking,id,and,always,disconnect,happens,on,office,desk,other,people,has,no,problem",0,Outlook與郵件,3,網路,[0.7754333 0.2245667]
11420,"csap26,login",0,Outlook與郵件,1,SAP,[0.8811338  0.11886615]
1915,"新人,筆電,上網,域",1,SAP,3,網路,[0.49900404 0.500996  ]
8730,"網域,trusted,問題",0,Outlook與郵件,3,網路,[0.72475344 0.2752466 ]
7207,"設定,代理人,看到,申請,簽合單",0,Outlook與郵件,4,資訊系統,[0.59786826 0.4021317 ]
3922,"單號,app46,簽收",0,Outlook與郵件,4,資訊系統,[0.82618904 0.17381091]
9710,"北棟,7f,網孔,a165",0,Outlook與郵件,3,網路,[0.60628706 0.39371294]
12917,"信件,正常,發送",1,SAP,0,Outlook與郵件,[0.18444 0.81556]
9781,"安裝,軟體,打開,使用",1,SAP,2,其他,[0.4514152  0.54858476]
13152,"網路,孔,網路,不通",0,Outlook與郵件,3,網路,[0.7951945  0.20480551]
2910,"客人,會議室,s511,上網",0,Outlook與郵件,3,網路,[0.6730878  0.32691228]
7719,"設定到,bu4,同步,design,作業,bu4medatasvr",0,Outlook與郵件,3,網路,[0.8061007  0.19389935]
9201,"網路,staff,不通",0,Outlook與郵件,3,網路,[0.9169428  0.08305717]
7256,"有線網路,不斷,出現,windows,安全性,登入,訊息",0,Outlook與郵件,3,網路,[0.8710482  0.12895182]
9067,"之前,25,台後,使用,sap,介面,切換,頁面,發出,逼逼,聲,sap,音效,之前",0,Outlook與郵件,1,SAP,[0.811009   0.18899104]
5349,"公司,外,使用,vpn,進行,簽核,network,connect,中止",0,Outlook與郵件,3,網路,[0.906227   0.09377299]
7706,"北棟,7,樓,nb4,a113,網孔,不通",1,SAP,3,網路,[0.4172616 0.5827384]
4749,"有線網路,問題,網孔,編號,pk05,b221",0,Outlook與郵件,3,網路,[0.8609278  0.13907216]
1280,"抓到,guest,ip",0,Outlook與郵件,3,網路,[0.8081341 0.1918659]
8975,"北棟,6,樓,網路,不通",1,SAP,3,網路,[0.44687536 0.55312467]
7766,"qo,be,課程,系統,要求,登,入網,域",0,Outlook與郵件,4,資訊系統,[0.7223445  0.27765545]
4001,"自動,產生,驗收單,手動,無,法開",0,Outlook與郵件,4,資訊系統,[0.85466564 0.14533436]
8402,"168,開領,料單,列印,設定",0,Outlook與郵件,1,SAP,[0.80406106 0.19593894]
4677,"有線網路,連上,quanta,網域,顯示,辨識,網路",0,Outlook與郵件,3,網路,[0.8074728  0.19252717]
7165,"舊廠,網路,孔,不通,接,網孔,通",0,Outlook與郵件,3,網路,[0.8424219  0.15757817]
12895,"sap,帳號,登入,出現,1,30,到期,提示,帳號",0,Outlook與郵件,1,SAP,[0.73782635 0.26217368]
2233,"廠商,連線",0,Outlook與郵件,3,網路,[0.7436134  0.25638655]
13901,"登入,sap,後,動作",0,Outlook與郵件,1,SAP,[0.9079667  0.09203333]
864,"回來,後,上網",0,Outlook與郵件,3,網路,[0.6096418  0.39035824]
13256,"有線網路,不通",0,Outlook與郵件,3,網路,[0.8457112  0.15428884]
10683,"無線,有線,皆,取得,ip,設定,皆,檢查,密碼,未,過期,ap,有連上,169,ip,南棟,6,樓,pt22,d142",0,Outlook與郵件,3,網路,[0.54177445 0.45822558]
3279,"收到,新郵件,時,右下角,顯示桌面,通知,上周四,正常,突然,上週四,晚上,收發,mail,後,隔天,周五,收,mail,後,顯示桌面,通知",1,SAP,0,Outlook與郵件,[0.17208694 0.82791305]
9203,"工作,機,需要,安裝,解壓縮,軟體",1,SAP,2,其他,[0.1270025  0.87299746]
7027,"1,之前,原掛,身上,device,部門,nb1,應該,已經,刪除,1,原,nb1,下,所有,設備,資料,資料庫,清除,之前,組織,變動,送單,也過,以為,ok,2,有人,東西,發現,以下,問題,卻,mis2,發現,有掛,資產,一看,資料,似乎,是從,nb1,device,移過來,3,希望,有掛,名字,mis2,部門,底下,device,刪除,devcie,已,不在,身上",0,Outlook與郵件,4,資訊系統,[0.710784 0.289216]
11569,"開啟,outlook,出現,mail,認證,問題",1,SAP,0,Outlook與郵件,[0.13196866 0.8680313 ]
7488,"一個月,回來,後,網路,不通,需,重加,網域",0,Outlook與郵件,3,網路,[0.59584564 0.4041544 ]
7403,"夜班,作業員,登入,camp,發覺,身分證號,登,新,申請,帳號,登",0,Outlook與郵件,4,資訊系統,[0.71960634 0.2803936 ]
10539,"mail,編寫,時,寄出,後,寄件,備份,中去,字體,顯示,正常,有時,收件人,收到,mail,後,看到,卻是,亂碼,字體,連在一起,空格",1,SAP,0,Outlook與郵件,[0.15347743 0.84652257]
10968,"登入,執行,很慢",0,Outlook與郵件,1,SAP,[0.6095831 0.3904169]
12145,"變更,價格,日期",0,Outlook與郵件,1,SAP,[0.7460052  0.25399482]
8101,"表示,usb,裝置,office,scan,限制,存取,使用",0,Outlook與郵件,2,其他,[0.78782356 0.21217646]
4286,"netwok,connection,does,not,work,after,installing,new,network,card",0,Outlook與郵件,3,網路,[0.74401    0.25599003]
4205,"e0,轉入,218",0,Outlook與郵件,1,SAP,[0.94501 0.05499]
5230,"costomer,s,internet,id,can,t,use,please,check,expire,date",0,Outlook與郵件,3,網路,[0.86119086 0.13880913]
8755,"logon,sap,會計,部門,進不出,qciap4",0,Outlook與郵件,1,SAP,[0.91363645 0.08636359]
9840,"填寫,完,行程,按下,加入,行程,按鈕,時,跳出,訊息,申請,日期,別張,申請單,重覆,請,重新,填寫,期間,填寫,申請單",0,Outlook與郵件,4,資訊系統,[0.8216507  0.17834936]
10987,"有線,無線",0,Outlook與郵件,3,網路,[0.8817241  0.11827586]
10800,"表示,操作,sap268,r10,問題,人員",0,Outlook與郵件,1,SAP,[0.70330364 0.29669634]
6462,"pu15,b471,port,網路,不通",0,Outlook與郵件,3,網路,[0.8109186  0.18908131]
8927,"插上,網路線,後,偵測到,網路",0,Outlook與郵件,3,網路,[0.929618   0.07038195]
1290,"win7,正常,更新",1,SAP,2,其他,[0.08628108 0.91371894]
5206,"新進人員,希望,uaer,權限,進入,無須再,新,申請",0,Outlook與郵件,1,SAP,[0.95125675 0.04874331]
1730,"網路,不通,pi22d190",0,Outlook與郵件,3,網路,[0.80575275 0.19424722]
753,"8,27,原本,透過,部門,server,上網,但此,問題,已幫,現在,透過,部門,server,上網,區域網路,顯示,網路,8,非,quanta,corp,之前,上網",0,Outlook與郵件,3,網路,[0.7256711  0.27432886]
3492,"網路,port,shutdown,often,pls,contact,thru",0,Outlook與郵件,3,網路,[0.7404206  0.25957945]
2551,"網路,孔,不通",0,Outlook與郵件,3,網路,[0.78147304 0.21852696]
346,"正常,收信",1,SAP,0,Outlook與郵件,[0.09461065 0.90538937]
2619,"打過,請,再,重試,一次,ocs,出現,伺服器,憑證,發生,問題",0,Outlook與郵件,2,其他,[0.8502495 0.1497505]
12741,"收不到,廠商,mail",1,SAP,0,Outlook與郵件,[0.30712244 0.6928776 ]
8436,"透過,vpn,客人,server,出現,java,停用",0,Outlook與郵件,3,網路,[0.7938702  0.20612979]
13699,"bom,cost,權限,突然,檢查",0,Outlook與郵件,1,SAP,[0.6110395  0.38896045]
6206,"mailbox,容量,滿載,容易,當機開,mail,新增,mailbox",1,SAP,0,Outlook與郵件,[0.14115267 0.8588474 ]
7674,"電腦,外帶,證,申請單,提示,已過期,詢問,重新,開單",0,Outlook與郵件,4,資訊系統,[0.8453077  0.15469226]
5512,"北棟,7f,網路",0,Outlook與郵件,3,網路,[0.50672925 0.4932707 ]
12625,"網孔,編號,a182p114",0,Outlook與郵件,3,網路,[0.8712334  0.12876658]
12114,"sap218bom,匯出,excel,出現,存取,錯誤",0,Outlook與郵件,1,SAP,[0.9150973  0.08490275]
8095,"無線網路,不通",0,Outlook與郵件,3,網路,[0.673025 0.326975]
741,"存取,廠商,ftp,抓,資料,疑似,防火牆,擋住,開啟,權限",0,Outlook與郵件,3,網路,[0.7937029  0.20629713]
7756,"lync,顯示,客戶,hp,人,狀態,顯示,目前,狀態,未知,導致,送,訊息,收到,hp,送來,訊息",0,Outlook與郵件,2,其他,[0.660545   0.33945504]
7369,"sir,連接,網路,後,google,找,東西,上傳,資料,到,客戶,share,point,跳出,windows,安全性,視窗,show,連線到,proxy,quanta,crop,輸入,aount,password,輸入,好,幾次,連不上,客戶,網頁,or,網路上,找,東西,",0,Outlook與郵件,3,網路,[0.77269363 0.22730635]
3093,"連線,internet",0,Outlook與郵件,3,網路,[0.8466241  0.15337588]
7846,"logon,sap",0,Outlook與郵件,1,SAP,[0.8876552  0.11234481]
4767,"出現,連線,失敗,錯誤,訊息",0,Outlook與郵件,3,網路,[0.88898176 0.11101828]
5100,"轉,request,notmpk2ttp238",0,Outlook與郵件,1,SAP,[0.8158755  0.18412457]
3585,"outlook,會當,回應,尤其,開,寄件,備份,資料夾,時",1,SAP,0,Outlook與郵件,[0.46645555 0.5335445 ]
13714,"有線網路,不通,網孔,pl22d286",0,Outlook與郵件,3,網路,[0.87784284 0.12215713]
3702,"cannot,use,wireless,but,wired,can",0,Outlook與郵件,3,網路,[0.7786945  0.22130547]
8533,"傳送,郵件,外部,收件,時,收到,傳遞,失敗,郵件,資訊,傳遞至,下列,收件,群組,失敗,將此,郵件,傳送到,電子郵件地址,時,發生,問題,請,嘗試,重新,傳送,郵件,問題,持續,發生,支援,人員,下列,組織,已,拒絕,郵件,60.250,8.50,系統管理員,診斷,資訊,產生,伺服器,mx02,quantatw,com,60.250,8.50,60.250,8.50,5.0,0,smtp,5.3,0,other,mail,system,problem,500,5.0,0,service,unavailable,delivery,attemptssmtp",1,SAP,0,Outlook與郵件,[0.29050064 0.70949936]
3186,"無線,上網,有線,不行,s4f,網孔,d222",0,Outlook與郵件,3,網路,[0.77765405 0.22234593]
8001,"客人,連上,ap",0,Outlook與郵件,3,網路,[0.521667   0.47833303]
12243,"區域網路,連線",0,Outlook與郵件,3,網路,[0.7695961  0.23040389]
647,"idl,北棟,六樓,整個,部門,網路,不通",0,Outlook與郵件,3,網路,[0.5806948 0.4193052]
6330,"看到,sap,icon",0,Outlook與郵件,1,SAP,[0.8874925 0.1125075]
5195,"網路,請,協處,tks,網孔,編號,c258",0,Outlook與郵件,3,網路,[0.91283077 0.08716923]
14072,"電腦,正常,開機",1,SAP,2,其他,[0.32324946 0.67675054]
4730,"會議室,es315,es316,網路,不通,網孔,pj15,c207,pj16,c208,p107,c175,p108,c176",0,Outlook與郵件,3,網路,[0.78467023 0.21532975]
10635,sap31,0,Outlook與郵件,1,SAP,[0.6857452  0.31425482]
5801,"駐廠,客人,網路,不通",0,Outlook與郵件,3,網路,[0.666941   0.33305895]
13375,"南棟,1f,mbu,孔號,pk24c240",1,SAP,3,網路,[0.41040656 0.5895934 ]
13982,"網路,錯誤,訊息,網路,proxy,安全性,憑證,發生,問題",0,Outlook與郵件,3,網路,[0.9029365  0.09706353]
6254,"網孔,pa04,pa05",0,Outlook與郵件,3,網路,[0.8461249  0.15387517]
7101,"that,didn,t,work,we,re,sorry,but,can,t,be,found,in,hp,sharepoint,com,directory,please,try,again,later,wle,we,try,to,automatically,fix,ts,for,you,here,are,a,few,ideas,click,here,to,sign,in,with,a,different,account,to,ts,site,ts,will,sign,you,out,of,all,other,office,365,services,that,you,re,signed,into,at,ts,time,if,you,re,using,ts,account,on,another,site,and,don,t,want,to,sign,out,start,your,browser,in,private,browsing,mode,for,ts,site,show,me,how,if,that,doesn,t,help,contact,your,support,team,and,include,these,technical,details,correlation,id,085d3e9ec00dc8d5dfad36a0,date,and,time,1,7,64010,pm,url,type,not,in,directory",0,Outlook與郵件,3,網路,[0.71123517 0.28876483]
8747,"使用,有線網路,無線,通,設定,有線網路,問題",0,Outlook與郵件,3,網路,[0.81831056 0.18168943]
2323,"sap,168,delivery",0,Outlook與郵件,1,SAP,[0.8174047  0.18259534]
5874,"outlook,正常,收,發信",1,SAP,0,Outlook與郵件,[0.12076015 0.8792399 ]
13859,"有通,電腦,不通,d168",0,Outlook與郵件,3,網路,[0.81939614 0.18060383]
4463,"無線網路,認到,公司,ap,like,staff,在外,可聯到,ap",0,Outlook與郵件,3,網路,[0.7595899  0.24041006]
339,"系統性,機,無回,應,產生,高溫,過熱",0,Outlook與郵件,4,資訊系統,[0.74307704 0.25692296]
5086,"需,登入,公司,網域,上網,路",0,Outlook與郵件,3,網路,[0.6199444  0.38005555]
3935,"信件,收不到,星期,發現,次,寄,mail,給我,卻,沒收,到,情況,發現,cc,loop,人,回,信,看到,發現,收到,原始,mail,請,mis,幫忙,thank,you",1,SAP,0,Outlook與郵件,[0.29932702 0.700673  ]
10204,"更新,採購,人員,清單",0,Outlook與郵件,4,資訊系統,[0.67769855 0.32230145]
9887,"logon,sap",0,Outlook與郵件,1,SAP,[0.8876552  0.11234481]
9136,"268,系統,warehouse,扣帳",0,Outlook與郵件,1,SAP,[0.9169503  0.08304965]
4878,"重複,填寫,電腦,申請單,app83,抽單",0,Outlook與郵件,4,資訊系統,[0.8095791  0.19042097]
5659,"wireless,network,does,not,work",0,Outlook與郵件,3,網路,[0.7610337  0.23896633]
10677,"填完,表單,按下,submit",0,Outlook與郵件,4,資訊系統,[0.90564674 0.09435327]
7353,"線路,不穩,斷線",1,SAP,3,網路,[0.43117094 0.5688291 ]
6662,"詢問,案子,申請,mail,address,mail,group",1,SAP,0,Outlook與郵件,[0.0144439  0.98555607]
12684,"網路,不通,switch,看不出來",0,Outlook與郵件,3,網路,[0.73106426 0.2689357 ]
2953,"網孔,下班,後,連線",0,Outlook與郵件,3,網路,[0.9112125  0.08878741]
5787,"北棟,4,樓,b503,網,孔,不通",0,Outlook與郵件,3,網路,[0.64086646 0.35913354]
13176,"mail,比人晚,收到,廠外,地區",1,SAP,0,Outlook與郵件,[0.12416609 0.8758339 ]
9005,"連線到,google,gmail",0,Outlook與郵件,3,網路,[0.7050572 0.2949428]
3478,"sap,顯示,登入,畫面",0,Outlook與郵件,1,SAP,[0.86698294 0.13301708]
1666,"更新,office,後,加入,會議",0,Outlook與郵件,2,其他,[0.71140856 0.28859144]
7574,"信箱,到,之間,沒收,信,老闆,ocs,說,信,檢查,過我,沒收,信還,看看,from,date,monday,18,march,at,pm,1647,to,cc,subject,re,f0c,cpx,2s,mb,dfm,check,c,h,please,add,myles,irene,and,me,into,mail,loop,myles,is,mpm,of,qtmc,and,is,able,to,follow,up,br,milly",1,SAP,0,Outlook與郵件,[0.2702585 0.7297415]
13915,"wifi,永遠,顯示,網路,介面卡,正常,已經,試過,停用,啟用,介面卡",1,SAP,3,網路,[0.12924741 0.87075263]
7365,"連接,無線網路",0,Outlook與郵件,3,網路,[0.78095734 0.2190427 ]
6431,"請問,一隻,blackberry,設定成,收發,公司,exchange,mail,設定,mail,時,訊息,顯示,系統管理員,尚未,將您,信箱,新增,blackberry,enterprise,server,是否,表示,需要,設定,使用,設定,錯誤,協助",1,SAP,0,Outlook與郵件,[0.11967342 0.88032657]
9943,"網域,要求,登入,一次,跳,三個,輸入,以往,輸入,密碼,最後,存取",0,Outlook與郵件,4,資訊系統,[0.51712215 0.4828778 ]
10242,"申請,static,ip,for,workstation,網路,不通,已,重開,ip10.242,116.34,n5f,網孔,b134",0,Outlook與郵件,3,網路,[0.7486258  0.25137416]
2836,"qcn,reports,pdmagile,is,not,reachable,i,checked,public,ip,and,it,s,unreachable,100%,packet,loss",0,Outlook與郵件,3,網路,[0.72854406 0.27145594]
