description,category_a,category_b,category_c,category_d,category,description_clean,category_target
SAP舊系統無法進入查資料,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP舊系統無法進入查資料,0
分機：(381)11421 問題 無法登入SAP系統，請協助處理,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,問題 無法登入SAP系統,0
nb1sales01這個帳號被lock住了,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,nb1sales01帳號被lock住了,0
使用遠端桌面登入時，系統提示沒有權限,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,使用遠端桌面登入時 系統提示沒有權限,0
CSAP37，218 帳號無法登入。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,CSAP37 218 帳號無法登入,0
218第二層帳號顯示密碼錯誤  #15739,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,218第二層帳號顯示密碼錯誤,0
"帳號有時能登入，有時不能登入，顯示""User is locked""  #15739",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號有時能登入 有時登入 顯示  is locked,0
在家連sap，無法登入，sap帳號88121501，mvpn 15739,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,在家連sap 無法登入 sap帳號,0
User  cannot connect to SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,cannot connect to SAP,0
詢問開立資訊需求單時，欄位如何填寫。  分機:12193,SAP-168(QCI),Basis,帳號,新申請,SAP-168,詢問開立資訊需求單時 欄位填寫,0
"User 帳號一直被log out,且SAP 系統速度慢",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號被log out 且SAP 系統速度慢,0
sap can''t login (error code 88),SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap can''t login  error code 88,0
SAP33 無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP33 無法登入,0
新申請了SAP第二層帳號且通過，但是仍無法登入  分機:13696,SAP-168(QCI),Basis,帳號,新申請,SAP-168,新申請了SAP第二層帳號且 仍無法登入,0
帳號移轉後的權限有問題，請盡快處理!!EXT:382+42621,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號移轉後的權限有問題,0
"91112503,94020201,這兩個user無法登入SAP 168",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,這兩個無法登入SAP 168,0
can''t login SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,can''t login SAP,0
登入SAP 168 輸入rd10/genius之後就進入第二層認證  輸入自己的工號跟密碼之後 出現  E: Entry is too long for the field.,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入SAP 168 輸入rd10/genius之後就進入第二層認證  輸入的跟密碼之後 出現  E  Entry is too long for the field,0
第一層帳號 就無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,第一層帳號 就無法登入,0
can''t find SAP icon on Quanta EIP,SAP-168(QCI),Basis,帳號,新申請,SAP-168,can''t find SAP icon on Quanta EIP,0
進不去sap，應該是密碼打錯被lock,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,進不去sap 應該是密碼打錯被lock,0
請協助SAP安裝部份.謝謝  EXT:15092,SAP-168(QCI),Basis,帳號,新申請,SAP-168,請協助SAP安裝部份.,0
sap 218 M157 沒辦法下單 請協助處理,SAP-2X8(QSMC),MM,Purchasing,放量問題,SAP-2X8,sap 218 M157 沒辦法下單,1
SAP上的料數量與文件的不符合,SAP-2X8(QSMC),MM,Purchasing,放量問題,SAP-2X8,SAP上的料數量與文件的不符合,1
background job  no cost have no sucessful ...pls check!,SAP-168(QCI),PP,其它,問題詢問及操作,SAP-168,background job  no cost have no sucessful ...pls check,0
"料號""FBS85001010""的lead time 沒有maintain,以至於後續作業無法進行,請協助調查處理,謝謝!",SAP-168(QCI),PP,其它,問題詢問及操作,SAP-168,料號 FBS 的lead time 沒有maintain 於後續作業無法進行 請協助調查,0
"USER反應有個JOB程式有問題,煩請Charles協助處理.#26077",SAP-168(QCI),PP,其它,SCITS,SAP-168,有個JOB程式有問題 Charles.,0
ZKD9 Create BOM時發生download file error。,SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,ZKD9 Create BOM時發生download file error,0
可不可一次勾多個料號,SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,可不可一次勾多個料號,0
Ask some question,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,Ask some question,0
76PO的建立流程疑問 (事務性採購)  聯絡方式 : 382-61577#,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,76PO的建立流程疑問  事務性採購,0
價錢問題  導致PO 無法開立,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,價錢問題  導致PO 無法開立,0
無法登入CITRIX  CSAP21    分機: 12408,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,無法登入CITRIX  CSAP21,0
user  登入SAP時發生錯誤.,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,登入SAP時發生錯誤,0
SAP無法登入，  請聯絡382+45082,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,SAP無法登入   請,0
User反應用二層式架構後原有權限不見.,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,用二層式架構後原有權限不見,0
在myquanta中看不到sap icon,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,在myquanta中看不到sap icon,0
"今天突然出現""您沒有遠端桌面使用者權限"", 無法登入SAP  分機: 11645",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,突然出現 您沒有遠端桌面權限   無法登入SAP,0
USER 欲開SAPFS3\SAPSHARE 的權限,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,欲開SAPFS3\SAPSHARE 的權限,0
用97040708之帳號登入SAP系統，但無法進入ZV17之頁面，煩請幫忙處理，謝謝。 ＃18916,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,用之帳號登入SAP系統 但無法進入ZV17之頁面,0
連遠端時需要SAP權限    #18295,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,連遠端時需要SAP權限,0
SAP Logon無法登入QCI,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,SAP Logon無法登入QCI,0
無法登入My Quanta  Web 內部應用系統,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,無法登入My Quanta  Web 內部應用系統,0
#16529  希望協理(88051006)的帳號登入可以下載所有交換器的cost BOM,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,希望協理  的帳號登入可以下載所有交換器的cost BOM,0
"權限原本有,今天不work",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,權限原本有 不work,0
"使用者詢問為何每次登入都需要輸入驗證資訊,請協助處理",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,詢問每次登入都需要輸入驗證資訊,0
"user之前有申請過權限,內容是複制主管的權限,但目前仍有一些程式無法使用",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,之前有申請過權限 內容是複制的權限 但目前仍有一些程式無法使用,0
使用時出現密碼錯誤訊息,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,使用時出現密碼錯誤訊息,0
使用者反應NB4 機種PD7無法使用SAP下載BOM資料，請協助處理,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,NB4 機種PD7無法使用SAP下載BOM資料,0
無法登入SAP，顯示”若要連線到遠端電腦必須要有使用者權限”,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,無法登入SAP 顯示”若要連線到遠端電腦要有權限”,0
168 ZMAW  假收假出出現error，跑不出來  #61586,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,168 ZMAW  假收假出出現error 跑不出來,0
從sap168 下載allocation資料，之後再上傳至bpm採購系統時，顯示資料格式錯誤,SAP-168(QCI),MM,Purchasing,Master data,SAP-168,從sap168 下載allocation資料 之後再上傳至bpm採購系統時 顯示資料格式錯誤,0
maitain price after excute save  . be kick out by system .,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,maitain price after excute save  . be kick out by system,0
question about PO Price,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,question about PO Price,0
SAP 168  無帳號...  #13174,SAP-168(QCI),Basis,帳號,新申請,SAP-168,SAP 168  無帳號...,0
Citrix  無法使用,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,Citrix  無法使用,0
SAP帳號被鎖...無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP帳號被鎖...無法登入,0
使用et008帳號登錄後，zv33下一些新的project皆無法使用，請聯繫使用者 #12151,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,使用et008帳號登錄後 zv33下一些新的project皆無法使用 請聯繫,0
CSAP33  saplogon.exe 輸入帳號密碼後 一直卡在 正在連線到 10.243.22.59.....,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,CSAP33  saplogon.exe 輸入帳號密碼後 卡在 連線到 10.243.22.59....,0
"user反應在操作使用CSAP32時,系統會出現無回應的狀態,無法正常使用~煩請協助處理,謝謝!! #13820",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,在操作使用CSAP32時 系統會出現無回應的狀態 無法正常使用,0
sap logon fail,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap logon fail,0
無法login進SAP系統,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法login進SAP系統,0
有Tcode帳號但要申請權限  #385-13279,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,有Tcode帳號但要申請權限,0
CSAP26無法登入使用,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,CSAP26無法登入使用,0
SAP 218無法進去 帳號:89060110  EXT: 12889,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP 218無法進去 帳號,0
使用都搬到QRDC後就無法login sap，請與使用者聯繫,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,使用都搬到QRDC後就無法login sap 聯繫,0
can''t find SAP icon on Quanta EIP,SAP-168(QCI),Basis,帳號,新申請,SAP-168,can''t find SAP icon on Quanta EIP,0
#16623   無法登入SAP系統  使用va01  csap35    昨天可以登入，今天無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法登入SAP系統  使用va01  csap35    可以登入 無法登入,0
"91110149,91092601 這兩個user 希望看1QN開頭的一字階料號.想要申請新帳號",SAP-168(QCI),Basis,帳號,新申請,SAP-168,這兩個 希望看1QN開頭的一字階料號.申請新帳號,0
"91110149,91092601 這兩個user 希望看EQN開頭的一字階料號.想要申請新帳號",SAP-168(QCI),Basis,帳號,新申請,SAP-168,這兩個 希望看EQN開頭的一字階料號.申請新帳號,0
logon fail,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,logon fail,0
SAP 168 Client 無法登入..  # 13128,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP 168 Client 無法登入..,0
SAP無法登入  CSAP26,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP無法登入  CSAP26,0
本機電腦無法 download file  #:13465,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,本機電腦無法 download file,0
早上更改密碼後無法登入，分機17613,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,早上更改密碼後無法登入,0
can'' t logon 168 csap23,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,can'' t logon 168 csap23,0
電腦重灌後，SAP無法正常 #13377,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,電腦重灌後 SAP無法正常,0
SAP-168 無法login,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP 168 無法login,0
"user 說無法登入SAP, 出現密碼錯誤  分機 #15922",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,說無法登入SAP  出現密碼錯誤,0
SAP帳號申請流程諮詢，分機12538,SAP-168(QCI),Basis,帳號,新申請,SAP-168,SAP帳號申請流程諮詢,0
"SAP268,168無法登入",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP268 168無法登入,0
"User反應在內部應用系統無法看到SAP的印表機,煩請協助設定新增",SAP-168(QCI),Basis,印表機,設定,SAP-168,在內部應用系統無法看到SAP的印表機 協助設定新增,0
請問系統中是否有刪除大量delivery的方式(大量的delivery是由user自行產生的),SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,請問系統中是否有刪除大量delivery的方式 大量的delivery是由自行產生的,0
"SAP Printer 無法列印  ...  QAC3;QAC5  北棟,2F,會計課  , #11413",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,SAP Printer 無法列印  ...  QAC3 QAC5  北棟 2F 會計課,0
168上開領料單 無法列印 可是同事是可以的 請協助設定,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,168上開領料單 無法列印 同事是可以的 請協助設定,0
"鍵入sold-tto party(win-amf2)後按新增即出現錯誤無法新增,分機:3220",SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,鍵入sold tto party win amf2 後按新增即出現錯誤無法新增  3220,0
SO/Delivery creation issue,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,SO/Delivery creation,0
SAP delivry 問題,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,SAP delivry 問題,0
"User cannot save SO.  ""Credit limit"" error",SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,cannot save SO.   Credit limit  error,0
user有return delivery的問題,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,有return delivery的問題,0
"user反應說PO下不出去,請幫忙協助其處理,分機5477",SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,PO下不出去 請幫忙 5477,0
PO release有問題,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,PO release有問題,0
sales查詢產線及產銷的PO,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,sales產線及產銷的PO,0
"今天6和1的SERVER跑太慢, 使用者要求速度加快  PO要開很久.....    分機:11285",SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,6和1的SERVER跑太慢  要求速度加快  PO要開很久.....,0
Why below PR can not be released to PO in SAP 168?  PR:10143060/00070  ATR31AAM^04PR  PR:10143060/00080  ATR32AEM^00  PR:10143065/00010 ATR34AEM^01,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,Why below PR can not be released to PO in SAP 168   PR /  ATR31AAM 04PR  PR /  ATR32AEM 00  PR / ATR34AEM 01,0
SAP業務想查詢2010年的進料紀錄   #15869,SAP-168(QCI),MM,Purchasing,Master data,SAP-168,SAP業務想2010年的進料紀錄,0
Can''t log in to SAP after moving to QRDC,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,Can''t log in to SAP after moving to QRDC,0
level 1 login fail,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,levellogin fail,0
sap帳號無法登入  顯示驗證錯誤,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap帳號無法登入  顯示驗證錯誤,0
"新進員工,目前SAP 帳號還無法使用",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,新進員工 目前SAP 帳號還無法使用,0
User''s having trouble logging in to system,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,''s having trouble logging in to system,0
"168權限被lock, 請求解開",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,168權限被lock  請求解開,0
"出現密碼錯誤訊息,上禮拜有登入成功過",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,出現密碼錯誤訊息 有登入成功過,0
申請可以sap-21可以，並且可以領料。分機：13062,SAP-168(QCI),Basis,帳號,新申請,SAP-168,申請可以sap 21可以 可以領料,0
已有登入SAP帳號密碼，但始終無法進入http://myquanta/FormServerTemplates/citrix.aspx任何一個SAP(SAP30~SAP34)，煩請協助解決，若有問題請聯絡分機13062，謝謝您!,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,已有登入SAP帳號密碼 但始終無法進入,0
您好，使用助理的帳號無法登入sap，而其他同事可以，是否在網路上需要做什麼設定與否，謝謝,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,使用的帳號無法登入sap 而同事可以 是否在網路上需要做設定,0
"使用者登入時,會出現應用程式Hanging的狀況.請協助處理",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入時 會出現應用程式Hanging的狀況,0
11/21更新SAP Login 程式 現在無法login,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,11/21更新SAP Login 程式 現在無法login,0
"PLM系統的單位用量與SAP系統的單位用量不同,請幫忙調查處理,謝謝!",SAP-168(QCI),PP,其它,問題詢問及操作,SAP-168,PLM系統的單位用量與SAP系統的單位用量 請幫忙調查,0
user要查詢78081503(此user主管的帳號)這個帳號在168是否還存在,SAP-168(QCI),Basis,帳號,新申請,SAP-168,此的帳號 帳號在168是否還存在,0
168 --- RD10  --- 新增 第二層92121504,SAP-168(QCI),Basis,帳號,新申請,SAP-168,168     RD10      新增 第二層,0
該同仁與申請SAP使用者帳號 但不清楚資訊需求申請單 該如何填寫 煩請協助處理  該同仁分機:15182,SAP-168(QCI),Basis,帳號,新申請,SAP-168,該同仁與申請SAP帳號 但不清楚資訊需求申請單 該填寫   該同仁,0
"舊部門原先使用 sap 34,  新部門使用sap35, 但法登入sap35  若用 sap 34 則無法登入 新部門所給的帳號,",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,舊部門原先使用 sap 34   新部門使用sap35  但法登入sap35  若用 sap 34 則無法登入 新部門所給的帳號,0
USER反應說第二層無法logon,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,第二層無法logon,0
sap log issue : 1 mins later the system will kick out user,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap log   mins later the system will kick out,0
sap logon problem?,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap logon problem,0
連線CSAP31時，無法登入。#11549,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,連線CSAP31時 無法登入,0
